1000
257778
259,260,665
260,261,745
261,262,734
262,263,423
263,264,982
264,265,790
265,266,183
266,267,739
267,268,651
268,269,627
269,270,755
270,271,227
271,272,228
272,273,874
273,274,194
274,275,199
275,276,230
276,277,987
277,278,308
278,279,533
279,280,511
280,281,248
281,282,482
282,283,375
283,284,399
284,285,591
285,286,780
286,287,394
287,288,342
288,289,672
289,290,160
290,291,922
291,292,164
292,293,902
293,294,683
294,295,714
295,296,71
296,297,723
297,298,352
298,299,375
299,300,52
300,301,379
301,302,795
302,303,4
303,304,685
304,305,75
305,306,408
306,307,144
307,308,91
308,309,802
309,310,468
310,311,859
311,312,376
312,313,229
313,314,743
314,315,280
315,316,596
316,317,185
317,318,85
318,319,908
319,320,67
320,321,745
321,322,280
322,323,429
323,324,951
324,325,776
325,326,660
326,327,509
327,328,326
328,329,200
329,330,142
330,331,678
331,332,970
332,333,313
333,334,418
334,335,823
335,336,457
336,337,77
337,338,831
338,339,605
339,340,354
340,341,960
341,342,961
342,343,685
343,344,827
344,345,101
345,346,939
346,347,501
347,348,57
348,349,315
349,350,303
350,351,562
351,352,396
352,353,158
353,354,132
354,355,76
355,356,686
356,357,658
357,358,883
358,359,14
359,360,193
360,361,131
361,362,606
362,363,98
363,364,442
364,365,159
365,366,100
366,367,521
367,368,422
368,369,533
369,370,965
370,371,728
371,372,527
372,373,639
373,374,839
374,375,342
375,376,187
376,377,483
377,378,451
378,379,74
379,380,777
380,381,864
381,382,479
382,383,209
383,384,776
384,385,883
385,386,585
386,387,205
387,388,726
388,389,960
389,390,628
390,391,761
391,392,834
392,393,158
393,394,882
394,395,24
395,396,159
396,397,83
397,398,695
398,399,70
399,400,598
400,401,287
401,402,693
402,403,95
403,404,655
404,405,101
405,406,953
406,407,979
407,408,499
408,409,756
409,410,402
410,411,99
411,412,536
412,413,460
413,414,841
414,415,693
415,416,490
416,417,875
417,418,737
418,419,418
419,420,867
420,421,127
421,422,29
422,423,705
423,424,207
424,425,318
425,426,624
426,427,813
427,428,830
428,429,161
429,430,349
430,431,297
431,432,982
432,433,495
433,434,963
434,435,404
435,436,309
436,437,70
437,438,828
438,439,503
439,440,496
440,441,436
441,442,67
442,443,284
443,444,331
444,445,43
445,446,848
446,447,896
447,448,662
448,449,51
449,450,866
450,451,649
451,452,752
452,453,2
453,454,760
454,455,811
455,456,778
456,457,70
457,458,371
458,459,131
459,460,706
460,461,603
461,462,779
462,463,719
463,464,474
464,465,320
465,466,348
466,467,725
467,468,917
468,469,836
469,470,220
470,471,375
471,472,998
472,473,6
473,474,908
474,475,208
475,476,925
476,477,130
477,478,561
478,479,761
479,480,631
480,481,991
481,482,287
482,483,28
483,484,809
484,485,773
485,486,105
486,487,818
487,488,720
488,489,556
489,490,815
490,491,64
491,492,456
492,493,407
493,494,140
494,495,955
495,496,150
496,497,48
497,498,362
498,499,220
499,500,124
500,501,149
501,502,21
502,503,103
503,504,642
504,505,960
505,506,993
506,507,765
507,508,323
508,509,612
509,510,816
510,511,794
511,512,107
512,513,899
513,514,708
514,515,409
515,516,258
516,517,20
517,518,333
518,519,499
519,520,917
520,521,466
521,522,552
522,523,638
523,524,738
524,525,168
525,526,661
526,527,682
527,528,574
528,529,233
529,530,75
530,531,551
531,532,134
532,533,580
533,534,738
534,535,122
535,536,574
536,537,292
537,538,764
538,539,542
539,540,544
540,541,325
541,542,425
542,543,143
543,544,620
544,545,770
545,546,77
546,547,803
547,548,888
548,549,44
549,550,616
550,551,97
551,552,573
552,553,621
553,554,427
554,555,763
555,556,351
556,557,859
557,558,930
558,559,687
559,560,918
560,561,976
561,562,66
562,563,528
563,564,845
564,565,917
565,566,79
566,567,493
567,568,239
568,569,151
569,570,74
570,571,103
571,572,137
572,573,26
573,574,999
574,575,278
575,576,943
576,577,985
577,578,991
578,579,117
579,580,663
580,581,944
581,582,446
582,583,313
583,584,396
584,585,849
585,586,418
586,587,769
587,588,848
588,589,754
589,590,534
590,591,575
591,592,10
592,593,656
593,594,731
594,595,317
595,596,919
596,597,685
597,598,706
598,599,275
599,600,664
600,601,756
601,602,728
602,603,621
603,604,880
604,605,725
605,606,278
606,607,408
607,608,993
608,609,756
609,610,4
610,611,461
611,612,746
612,613,924
613,614,354
614,615,302
615,616,846
616,617,289
617,618,955
618,619,294
619,620,147
620,621,747
621,622,470
622,623,477
623,624,190
624,625,15
625,626,178
626,627,777
627,628,984
628,629,503
629,630,677
630,631,480
631,632,359
632,633,249
633,634,841
634,635,626
635,636,988
636,637,493
637,638,492
638,639,579
639,640,972
640,641,831
641,642,674
642,643,150
643,644,245
644,645,757
645,646,241
646,647,797
647,648,31
648,649,819
649,650,641
650,651,540
651,652,716
652,653,866
653,654,326
654,655,158
655,656,149
656,657,935
657,658,579
658,659,704
659,660,363
660,661,295
661,662,941
662,663,185
663,664,599
664,665,624
665,666,105
666,667,539
667,668,790
668,669,851
669,670,923
670,671,963
671,672,949
672,673,278
673,674,276
674,675,875
675,676,188
676,677,174
677,678,430
678,679,370
679,680,890
680,681,729
681,682,1000
682,683,585
683,684,278
684,685,289
685,686,865
686,687,366
687,688,285
688,689,685
689,690,706
690,691,565
691,692,412
692,693,673
693,694,701
694,695,34
695,696,323
696,697,6
697,698,404
698,699,964
699,700,164
700,701,645
701,702,511
702,703,539
703,704,392
704,705,412
705,706,606
706,707,522
707,708,221
708,709,603
709,710,447
710,711,872
711,712,917
712,713,752
713,714,820
714,715,176
715,716,165
716,717,350
717,718,572
718,719,408
719,720,512
720,721,692
721,722,276
722,723,782
723,724,672
724,725,650
725,726,530
726,727,198
727,728,481
728,729,79
729,730,870
730,731,633
731,732,258
732,733,670
733,734,493
734,735,616
735,736,824
736,737,750
737,738,684
738,739,606
739,740,713
740,741,352
741,742,573
742,743,835
743,744,218
744,745,876
745,746,441
746,747,220
747,748,366
748,749,252
749,750,186
750,751,200
751,752,467
752,753,426
753,754,532
754,755,206
755,756,402
756,757,765
757,758,8
758,759,26
759,760,163
760,761,783
761,762,571
762,763,950
763,764,251
764,765,250
765,766,1
766,767,917
767,768,331
768,769,976
769,770,666
770,771,715
771,772,710
772,773,322
773,774,783
774,775,768
775,776,710
776,777,744
777,778,828
778,779,899
779,780,556
780,781,719
781,782,73
782,783,667
783,784,114
784,785,89
785,786,174
786,787,89
787,788,735
788,789,471
789,790,754
790,791,257
791,792,766
792,793,57
793,794,416
794,795,536
795,796,363
796,797,285
797,798,239
798,799,455
799,800,308
800,801,358
801,802,661
802,803,53
803,804,935
804,805,460
805,806,391
806,807,931
807,808,358
808,809,833
809,810,879
810,811,392
811,812,195
812,813,492
813,814,355
814,815,781
815,816,329
816,817,550
817,818,342
818,819,659
819,820,762
820,821,706
821,822,805
822,823,56
823,824,127
824,825,850
825,826,40
826,827,481
827,828,895
828,829,652
829,830,858
830,831,433
831,832,102
832,833,883
833,834,511
834,835,800
835,836,985
836,837,674
837,838,322
838,839,415
839,840,652
840,841,819
841,842,640
842,843,119
843,844,16
844,845,790
845,846,700
846,847,601
847,848,300
848,849,973
849,850,832
850,851,16
851,852,759
852,853,196
853,854,860
854,855,483
855,856,976
856,857,118
857,858,319
858,859,142
859,860,922
860,861,370
861,862,79
862,863,176
863,864,919
864,865,477
865,866,726
866,867,168
867,868,527
868,869,561
869,870,435
870,871,128
871,872,917
872,873,946
873,874,338
874,875,244
875,876,630
876,877,641
877,878,874
878,879,84
879,880,143
880,881,554
881,882,776
882,883,916
883,884,51
884,885,120
885,886,933
886,887,76
887,888,726
888,889,905
889,890,217
890,891,700
891,892,320
892,893,772
893,894,602
894,895,848
895,896,721
896,897,838
897,898,541
898,899,89
899,900,93
900,901,995
901,902,423
902,903,955
903,904,21
904,905,290
905,906,265
906,907,43
907,908,122
908,909,586
909,910,174
910,911,521
911,912,206
912,913,256
913,914,499
914,915,299
915,916,249
916,917,83
917,918,218
918,919,10
919,920,93
920,921,6
921,922,850
922,923,957
923,924,686
924,925,28
925,926,966
926,927,787
927,928,457
928,929,939
929,930,256
930,931,79
931,932,176
932,933,302
933,934,642
934,935,356
935,936,560
936,937,558
937,938,65
938,939,239
939,940,167
940,941,764
941,942,647
942,943,228
943,944,365
944,945,949
945,946,187
946,947,409
947,948,598
948,949,231
949,950,71
950,951,983
951,952,120
952,953,251
953,954,238
954,955,94
955,956,752
956,957,904
957,958,184
958,959,584
959,960,523
960,961,495
961,962,763
962,963,382
963,964,860
964,965,414
965,966,160
966,967,958
967,968,41
968,969,196
969,970,231
970,971,798
971,972,434
972,973,99
973,974,343
974,975,867
975,976,63
976,977,483
977,978,446
978,979,178
979,980,117
980,981,26
981,982,506
982,983,575
983,984,101
984,985,586
985,986,274
986,987,236
987,988,640
988,989,699
989,990,507
990,991,873
991,992,307
992,993,280
993,994,459
994,995,274
995,996,459
996,997,478
997,998,276
998,999,774
999,1000,950
965,821,739
510,683,483
471,810,286
607,922,834
32,84,175
471,728,728
745,860,10
485,930,861
928,290,903
163,809,186
407,106,544
449,410,759
961,431,303
248,196,274
173,242,131
748,587,913
744,830,747
192,200,911
64,765,68
726,161,160
310,488,758
552,352,614
135,114,703
678,164,95
687,684,119
896,825,276
214,17,128
527,540,719
929,888,79
303,407,26
852,469,262
344,790,853
520,232,854
626,788,309
429,1,220
479,420,1
5,737,996
25,42,559
554,293,449
138,426,759
439,82,20
22,783,87
260,750,213
291,307,531
113,159,108
579,519,825
41,376,460
335,555,550
651,34,767
959,845,714
670,744,46
394,686,688
596,592,508
277,195,219
155,554,28
49,349,353
260,820,160
705,856,425
676,28,791
109,81,344
391,851,158
408,841,246
36,950,865
624,913,415
174,213,584
779,488,839
741,575,159
254,398,689
695,580,493
967,793,762
339,365,382
859,191,489
348,387,787
421,595,547
247,272,617
332,615,761
425,133,503
321,651,66
359,955,261
283,226,979
934,31,888
953,547,507
804,273,803
76,831,527
309,636,859
612,529,19
724,560,556
934,320,931
493,389,248
524,372,27
910,916,922
799,614,448
892,458,698
130,377,932
869,459,371
536,753,215
402,520,91
660,340,174
820,360,785
649,267,255
842,520,230
846,897,174
208,255,996
538,428,625
499,97,919
99,345,963
740,988,240
775,649,754
85,83,582
654,562,12
462,920,490
406,445,765
343,888,802
513,671,352
447,562,541
710,171,35
52,960,136
745,887,82
48,582,795
255,667,31
38,120,915
132,104,208
128,700,343
338,136,499
922,151,702
929,587,720
59,463,663
108,642,897
298,614,245
467,275,903
798,265,183
475,575,487
961,211,827
889,807,422
197,520,424
924,438,690
529,641,685
908,383,226
470,463,950
104,653,261
920,878,475
686,370,984
903,395,992
82,353,934
793,954,103
300,661,451
554,344,410
591,995,374
926,328,23
424,599,603
738,744,414
633,855,411
706,811,86
118,513,378
350,816,290
345,929,212
413,335,167
449,859,341
883,200,234
528,866,833
641,195,361
25,466,660
982,844,429
385,967,316
545,791,23
980,613,919
543,291,69
949,729,328
600,38,231
814,334,982
370,876,487
372,207,748
447,458,307
285,285,292
768,336,859
924,552,876
87,912,149
158,584,241
347,856,461
672,117,484
31,711,652
166,174,346
190,356,481
632,211,818
975,762,643
654,987,518
316,405,813
984,127,904
154,270,313
199,461,607
535,319,503
631,299,35
338,97,76
293,212,682
106,415,991
718,854,475
885,497,159
219,9,476
769,53,1000
257,184,151
694,325,763
859,732,474
572,647,791
654,11,948
949,699,538
912,457,956
308,538,854
112,870,754
447,174,15
842,860,894
772,437,394
616,4,27
314,971,506
822,41,147
921,548,375
872,234,905
312,320,824
495,297,80
181,349,53
476,69,994
493,40,928
317,989,946
206,915,435
815,434,379
115,598,521
209,286,5
20,461,961
742,72,791
202,181,743
170,997,705
271,394,580
868,649,259
101,169,36
280,557,105
872,380,458
458,134,48
247,917,972
106,448,706
111,406,517
426,737,675
724,937,610
197,815,38
970,51,812
600,156,573
531,647,543
699,594,884
246,388,564
381,815,674
617,873,889
102,23,340
990,6,894
168,768,80
113,785,128
89,543,299
817,686,961
898,347,206
567,246,740
274,596,585
945,34,928
942,714,246
971,991,675
453,182,691
774,742,518
338,566,808
714,967,351
232,540,73
465,399,741
597,635,189
72,780,285
382,720,269
733,471,517
894,35,30
778,628,704
731,946,429
857,478,673
94,226,718
663,534,589
115,967,502
49,785,534
107,671,402
782,722,320
927,810,78
579,163,492
753,691,932
690,949,116
302,584,622
862,485,982
286,994,102
634,636,57
243,361,602
756,58,310
641,478,202
37,907,542
857,89,333
521,724,449
759,332,827
450,961,143
832,758,932
204,196,26
643,895,623
853,676,328
378,636,982
563,450,610
360,745,388
541,908,7
103,844,471
652,962,116
173,857,739
90,261,88
369,746,223
247,31,446
950,390,150
123,918,843
934,533,594
495,576,963
986,890,826
269,792,305
944,810,46
72,891,302
541,378,841
272,716,165
674,145,35
475,738,56
787,554,919
683,493,885
313,704,723
44,808,882
551,703,23
479,606,440
52,910,424
901,952,214
214,189,937
921,729,10
217,287,931
556,995,679
740,951,410
241,580,858
958,110,167
233,644,561
554,85,928
279,873,478
746,417,634
506,546,554
209,456,689
468,225,669
230,837,460
168,721,759
255,985,503
222,677,603
99,834,999
587,685,732
277,712,370
893,203,90
752,273,538
608,740,155
17,426,18
138,505,700
224,833,194
667,512,549
685,210,672
767,703,270
519,833,471
616,246,165
261,336,704
777,974,135
960,31,64
718,96,317
313,184,206
852,175,867
834,798,4
992,458,361
178,596,721
936,398,180
33,741,582
482,296,783
525,288,971
115,806,608
736,250,669
357,773,343
280,514,62
883,876,221
387,887,708
680,80,197
821,652,479
924,989,705
824,446,729
119,744,575
333,714,727
12,487,102
347,998,245
279,803,778
820,683,566
934,290,478
49,266,691
225,527,432
16,945,226
625,951,647
376,726,315
73,442,471
771,613,374
860,520,549
524,46,168
764,957,49
657,971,959
545,215,432
885,253,613
379,603,124
962,550,584
171,427,801
316,664,927
64,408,934
96,25,61
821,732,909
501,341,907
299,518,423
995,51,933
448,944,870
183,603,783
591,594,154
449,534,586
585,845,761
375,543,782
391,324,737
524,947,330
389,998,353
211,672,141
912,507,236
539,188,17
818,626,887
219,727,698
635,823,478
962,462,758
651,560,667
914,535,267
625,985,933
573,458,778
551,799,698
196,774,716
418,917,268
247,752,64
647,417,853
336,389,714
898,33,855
633,880,894
371,639,643
604,682,317
170,414,738
453,773,194
105,542,67
920,991,826
256,467,22
770,615,32
689,497,994
291,38,485
139,458,737
762,117,65
247,336,404
795,604,653
718,786,929
494,68,566
997,774,761
457,519,441
198,428,741
138,536,738
293,409,951
162,629,912
427,978,496
436,925,246
264,33,879
328,827,847
897,946,396
720,529,199
86,19,702
767,727,523
57,617,503
328,481,715
435,351,794
45,330,589
89,675,92
999,46,913
834,853,45
217,326,252
139,519,584
915,491,358
361,430,762
604,64,150
349,552,311
897,700,676
41,885,19
821,994,64
77,663,771
316,446,934
224,118,139
455,872,309
440,301,73
359,958,95
693,7,534
446,741,931
231,509,224
634,744,217
695,139,898
640,921,952
653,446,790
722,518,874
514,166,57
671,313,740
537,254,369
728,601,841
528,9,14
890,35,807
635,50,543
411,376,22
280,78,41
516,692,203
286,3,587
384,244,744
254,527,367
197,593,140
546,868,566
271,133,17
406,409,994
149,79,595
580,975,933
153,580,357
382,502,1
800,807,377
499,325,988
909,380,696
256,719,204
739,441,744
424,876,790
955,766,629
553,776,792
13,811,414
450,76,424
191,634,571
648,133,251
522,575,570
109,667,826
14,988,227
470,34,964
361,271,169
454,383,729
494,850,54
991,359,241
998,214,177
733,922,604
886,279,866
355,466,788
882,964,299
830,520,977
679,883,19
204,311,868
454,45,312
884,908,388
386,267,806
43,642,694
232,375,98
428,993,939
753,95,57
225,589,397
701,478,883
323,86,281
737,133,607
360,452,500
109,30,515
724,281,853
788,913,641
140,628,302
261,525,762
153,108,70
293,334,775
337,452,415
453,11,964
301,670,813
196,485,179
858,612,426
490,790,940
994,512,823
625,600,807
644,298,878
711,902,57
661,553,454
332,699,566
973,667,95
718,106,253
715,588,748
419,311,110
404,286,598
811,437,204
31,541,475
741,890,103
597,540,141
328,945,185
387,956,603
19,680,147
361,410,707
555,174,771
951,793,641
21,992,605
65,841,735
939,543,430
170,534,344
666,627,39
390,852,483
707,642,366
91,586,104
385,655,780
46,456,423
534,426,255
244,298,224
908,355,525
85,547,704
489,43,879
667,947,73
452,568,447
461,66,973
231,593,852
549,674,528
143,59,161
99,494,710
302,381,330
792,221,855
214,218,92
72,104,976
503,957,716
788,140,113
83,994,77
867,623,827
143,400,840
951,274,773
164,918,10
626,386,580
427,516,197
232,935,544
23,415,813
294,849,795
85,632,44
289,27,26
807,1000,726
588,789,77
532,675,770
884,244,614
202,937,503
155,150,796
651,865,972
226,638,505
361,800,308
878,774,739
596,83,181
451,629,627
262,734,561
204,890,792
787,349,427
168,754,934
518,814,586
471,470,673
299,697,958
933,832,944
803,585,607
778,852,615
264,689,367
956,907,892
729,463,282
796,1,774
233,82,17
756,558,670
770,679,312
770,348,454
72,692,95
1000,398,475
840,728,754
41,195,636
704,367,762
892,23,278
343,95,22
497,12,745
499,24,572
626,794,816
245,864,942
118,101,188
911,834,30
122,768,48
992,690,483
17,121,659
572,728,219
887,807,129
474,530,406
564,200,180
715,631,519
358,903,305
443,593,988
699,882,970
349,521,784
377,392,622
75,353,981
150,104,858
711,532,728
978,331,732
786,338,249
35,342,620
262,450,763
531,571,546
134,114,110
713,825,391
468,58,483
185,39,11
697,667,361
16,745,757
406,821,414
368,839,416
173,479,72
837,771,237
951,555,329
929,71,251
181,702,265
137,646,975
222,612,347
16,748,447
281,543,426
978,808,185
361,858,808
913,233,236
29,988,173
242,20,976
972,364,857
515,293,240
183,215,46
916,619,363
889,703,341
581,172,287
795,763,659
606,372,96
20,150,526
636,367,899
517,109,120
752,825,865
986,545,546
374,754,767
659,920,837
131,56,601
119,706,613
192,281,350
92,840,214
933,530,512
458,410,383
539,8,42
937,862,318
113,380,703
647,275,120
445,309,542
782,506,240
788,576,964
480,911,893
611,259,61
853,454,651
115,799,118
575,654,637
148,636,100
752,750,984
169,934,892
588,390,260
105,363,35
761,853,707
205,234,311
542,227,475
304,621,162
520,707,298
785,833,136
97,879,827
840,995,40
233,410,118
118,750,868
860,139,829
526,541,325
671,320,708
331,280,963
252,796,695
101,997,503
824,574,311
348,520,863
993,481,772
359,134,78
680,22,298
356,721,57
416,681,488
560,731,332
779,279,640
692,131,24
178,12,800
947,194,425
291,557,619
635,925,331
275,621,836
665,974,299
967,403,397
832,806,982
547,481,332
12,376,530
113,139,543
690,512,449
570,605,703
671,621,86
981,894,32
783,438,258
230,239,393
809,378,46
306,272,121
336,812,51
386,539,38
55,642,719
406,54,461
626,28,197
974,829,797
237,496,190
192,53,565
210,12,984
499,95,776
648,415,739
885,935,529
381,790,270
727,166,688
332,974,187
548,348,514
274,561,44
511,831,790
413,672,770
541,68,501
742,11,36
154,472,692
141,1,402
804,277,818
963,192,121
665,13,947
497,645,627
645,990,425
645,493,544
372,73,71
992,571,272
992,678,445
114,94,504
39,455,861
976,822,123
60,505,898
12,950,654
651,811,53
375,667,621
808,576,386
693,957,552
193,448,498
635,534,501
365,284,414
15,164,547
73,488,831
311,678,963
705,152,47
30,765,547
208,35,20
859,913,753
173,72,27
380,902,759
911,429,815
638,138,303
478,898,381
296,860,759
456,360,567
771,206,897
897,871,260
786,37,251
732,730,297
261,142,38
215,478,501
135,718,545
551,819,86
89,438,974
401,326,765
364,980,827
612,894,701
79,268,711
678,790,182
994,439,123
629,218,442
948,556,373
712,794,914
526,569,516
626,638,465
519,991,166
757,4,853
411,917,870
906,158,876
486,612,783
146,765,460
397,410,957
88,37,447
660,142,749
642,662,51
236,239,463
164,376,158
386,892,514
133,360,957
242,130,664
930,611,837
799,840,363
444,717,196
370,521,404
399,660,814
837,463,740
289,336,583
950,314,48
319,833,145
850,126,608
172,672,219
652,638,102
91,408,756
479,989,848
257,405,370
294,977,307
448,578,826
737,757,510
862,684,688
235,861,663
523,220,720
426,277,781
320,757,636
999,605,617
807,883,114
467,793,48
830,534,930
523,542,836
352,234,861
8,28,725
373,547,415
601,951,146
394,66,55
360,724,589
659,357,814
191,546,466
91,406,57
280,531,466
864,813,583
510,220,978
494,265,813
795,470,868
376,515,879
520,519,156
929,677,771
744,469,817
236,408,81
795,855,398
517,243,646
32,603,400
166,844,244
581,322,682
172,209,68
219,303,273
916,644,374
364,65,959
666,579,492
934,313,732
172,28,101
458,51,250
273,258,520
539,48,995
966,109,646
99,298,476
8,739,946
613,551,270
384,284,575
235,501,842
22,332,227
62,199,947
635,511,598
176,661,915
479,785,902
135,839,23
764,548,220
896,692,530
528,183,348
124,272,652
205,47,348
465,392,248
183,2,274
369,749,528
594,592,244
810,63,605
652,464,94
773,136,86
864,583,206
370,179,91
187,346,143
962,703,732
537,926,984
364,636,215
419,731,227
494,573,234
211,554,55
572,197,692
968,352,489
913,500,491
126,197,450
793,991,214
764,580,951
388,840,195
205,210,883
368,114,49
268,118,175
522,934,684
700,758,600
107,428,196
279,248,564
765,835,694
945,184,950
395,873,997
313,125,385
392,25,625
294,189,814
928,672,2
620,535,472
13,99,233
227,826,689
795,142,209
944,307,681
531,953,566
288,879,679
453,676,925
905,683,985
677,631,38
136,973,966
663,229,718
710,384,907
993,664,841
851,764,989
262,219,595
106,353,859
996,592,183
354,619,288
434,103,983
899,251,501
391,831,745
406,997,293
842,736,869
575,509,196
737,824,506
363,973,964
599,195,465
30,688,152
969,656,489
870,605,773
259,625,653
683,657,767
21,836,581
414,113,643
236,640,237
91,899,45
132,211,373
71,427,662
618,976,976
120,173,223
188,578,202
82,715,262
930,558,36
766,404,881
609,751,378
96,373,507
653,893,796
596,334,985
852,436,915
223,966,521
913,816,313
630,196,539
299,781,353
108,989,393
763,13,386
943,722,691
379,148,597
943,962,665
735,605,801
452,413,945
431,441,747
685,254,741
150,847,892
875,73,343
579,551,479
183,727,975
969,931,588
218,341,151
202,56,908
568,670,601
198,554,318
72,411,138
84,927,220
271,611,507
101,610,745
45,492,859
836,380,176
331,177,374
229,217,205
535,785,849
31,895,427
899,793,483
939,478,181
826,788,151
835,82,966
50,1000,591
553,155,83
735,939,850
322,501,882
313,689,895
6,731,610
350,109,658
712,299,986
709,29,465
400,612,868
82,448,266
137,465,194
54,860,657
495,278,548
632,805,688
824,52,341
750,793,841
598,838,619
539,292,275
770,486,395
667,641,632
189,6,982
632,99,784
626,901,352
643,788,69
769,812,237
641,433,416
718,401,225
74,565,633
549,652,735
111,249,240
687,328,770
914,645,823
969,52,993
929,530,717
390,152,27
575,461,801
456,403,918
772,707,308
931,880,136
748,96,80
15,695,642
430,139,50
184,42,95
447,567,864
552,72,719
635,262,846
651,746,60
605,326,677
254,909,976
355,714,824
169,500,464
3,580,494
243,971,876
70,297,685
381,269,927
129,969,533
510,980,603
478,794,633
824,721,184
740,33,24
807,499,253
664,592,752
636,884,576
119,990,623
884,809,121
581,923,883
250,351,519
678,706,394
749,915,594
35,941,11
442,641,763
984,2,230
827,76,628
75,140,76
24,584,731
888,935,765
592,330,116
447,557,320
948,34,27
192,406,247
911,207,54
627,114,645
507,789,710
673,256,321
164,413,352
413,50,662
378,623,977
738,596,313
773,717,396
234,430,546
362,202,308
979,17,562
975,430,620
558,572,684
85,568,643
462,265,442
669,334,735
632,980,983
447,848,242
570,199,262
739,7,169
1000,839,636
16,170,239
685,401,287
225,896,143
798,39,635
886,309,481
725,745,428
699,661,303
400,273,635
592,114,454
514,30,435
796,14,255
759,230,607
982,348,522
506,721,557
930,417,197
255,345,862
653,759,194
561,418,141
748,131,132
330,467,455
559,2,936
996,953,909
504,793,431
800,106,214
327,98,697
498,641,462
977,822,847
317,911,742
939,324,969
975,751,433
501,442,351
214,662,139
771,616,928
110,808,287
389,463,7
289,104,884
829,133,478
937,577,49
572,736,829
465,756,547
460,893,241
79,105,629
930,335,448
334,973,831
186,938,14
146,194,367
185,603,971
34,873,151
579,814,703
823,690,695
648,819,378
427,778,528
707,132,460
710,337,211
72,629,467
574,645,861
344,306,821
676,71,676
975,545,867
241,90,776
137,13,456
695,928,688
722,485,140
573,341,482
567,932,873
466,525,55
762,859,666
706,117,893
210,571,185
449,276,801
519,130,220
609,503,897
4,980,1000
964,206,828
212,606,848
461,94,618
621,936,481
601,644,547
846,915,231
572,561,402
458,468,465
305,6,601
658,188,617
907,849,122
908,664,835
604,401,546
2,529,870
886,845,154
963,745,955
849,979,211
292,143,474
989,20,594
316,182,357
229,30,281
632,209,643
866,463,586
205,800,42
684,390,61
124,804,409
151,937,227
202,251,406
973,879,712
445,632,738
846,404,680
788,362,425
399,567,81
764,290,447
369,241,246
999,207,1000
977,36,971
499,670,480
553,955,776
941,560,416
775,835,125
891,817,880
538,817,279
419,919,598
768,493,970
171,108,141
563,247,78
583,680,237
596,224,56
439,571,48
579,623,868
